pct_escrutado,cargo,dept,seats,partido,votes
11.15,diputado,Pasco,2,UNIDAD NACIONAL,0
11.15,diputado,Piura,7,VOTOS EN BLANCO,610
11.15,diputado,Piura,7,FUERZA POPULAR,503
11.15,diputado,Piura,7,VOTOS NULOS,391
11.15,diputado,Piura,7,PARTIDO DEL BUEN GOBIERNO,73
11.15,diputado,Piura,7,PARTIDO CÍVICO OBRAS,60
11.15,diputado,Piura,7,PARTIDO DEMOCRÁTICO SOMOS PERÚ,49
11.15,diputado,Piura,7,PARTIDO PAÍS PARA TODOS,41
11.15,diputado,Piura,7,RENOVACIÓN POPULAR,41
11.15,diputado,Piura,7,AHORA NACIÓN - AN,34
11.15,diputado,Piura,7,PODEMOS PERÚ,29
11.15,diputado,Piura,7,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",23
11.15,diputado,Piura,7,ALIANZA PARA EL PROGRESO,22
11.15,diputado,Piura,7,ALIANZA ELECTORAL VENCEREMOS,19
11.15,diputado,Piura,7,PARTIDO APRISTA PERUANO,19
11.15,diputado,Piura,7,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,15
11.15,diputado,Piura,7,PARTIDO POLÍTICO PERÚ PRIMERO,15
11.15,diputado,Piura,7,PARTIDO SICREO,13
11.15,diputado,Piura,7,PARTIDO DEMÓCRATA UNIDO PERÚ,12
11.15,diputado,Piura,7,PARTIDO FRENTE DE LA ESPERANZA 2021,10
11.15,diputado,Piura,7,PARTIDO PATRIÓTICO DEL PERÚ,8
11.15,diputado,Piura,7,PROGRESEMOS,8
11.15,diputado,Piura,7,UN CAMINO DIFERENTE,6
11.15,diputado,Piura,7,PARTIDO DEMÓCRATA VERDE,5
11.15,diputado,Piura,7,PARTIDO POLÍTICO COOPERACIÓN POPULAR,5
11.15,diputado,Piura,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,5
11.15,diputado,Piura,7,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,3
11.15,diputado,Piura,7,SALVEMOS AL PERÚ,3
11.15,diputado,Piura,7,FUERZA Y LIBERTAD,3
11.15,diputado,Piura,7,UNIDAD NACIONAL,3
11.15,diputado,Piura,7,LIBERTAD POPULAR,2
11.15,diputado,Piura,7,PARTIDO POLÍTICO PERÚ ACCIÓN,1
11.15,diputado,Piura,7,PARTIDO POLÍTICO PRIN,1
11.15,diputado,Piura,7,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,1
11.15,diputado,Piura,7,PARTIDO MORADO,1
11.15,diputado,Piura,7,PARTIDO DEMOCRATICO FEDERAL,0
11.15,diputado,Piura,7,FE EN EL PERÚ,0
11.15,diputado,Puno,5,JUNTOS POR EL PERÚ,32
11.15,diputado,Puno,5,VOTOS EN BLANCO,19
11.15,diputado,Puno,5,VOTOS NULOS,16
11.15,diputado,Puno,5,PARTIDO CÍVICO OBRAS,8
11.15,diputado,Puno,5,ALIANZA PARA EL PROGRESO,8
11.15,diputado,Puno,5,PARTIDO POLÍTICO COOPERACIÓN POPULAR,6
11.15,diputado,Puno,5,ALIANZA ELECTORAL VENCEREMOS,5
11.15,diputado,Puno,5,AHORA NACIÓN - AN,5
11.15,diputado,Puno,5,PARTIDO PAÍS PARA TODOS,4
11.15,diputado,Puno,5,PARTIDO DEL BUEN GOBIERNO,2
11.15,diputado,Puno,5,PODEMOS PERÚ,2
11.15,diputado,Puno,5,PARTIDO DEMÓCRATA VERDE,1
11.15,diputado,Puno,5,PARTIDO POLÍTICO PRIN,1
11.15,diputado,Puno,5,PARTIDO FRENTE DE LA ESPERANZA 2021,1
11.15,diputado,Puno,5,SALVEMOS AL PERÚ,1
11.15,diputado,Puno,5,PARTIDO APRISTA PERUANO,1
11.15,diputado,Puno,5,FUERZA Y LIBERTAD,1
11.15,diputado,Puno,5,PARTIDO PATRIÓTICO DEL PERÚ,0
11.15,diputado,Puno,5,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0
11.15,diputado,Puno,5,PROGRESEMOS,0
11.15,diputado,Puno,5,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0
11.15,diputado,Puno,5,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",0
11.15,diputado,Puno,5,PARTIDO DEMOCRATICO FEDERAL,0
11.15,diputado,Puno,5,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0
11.15,diputado,Puno,5,FUERZA POPULAR,0
11.15,diputado,Puno,5,LIBERTAD POPULAR,0
11.15,diputado,Puno,5,UN CAMINO DIFERENTE,0
11.15,diputado,Puno,5,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0
11.15,diputado,Puno,5,PERÚ MODERNO,0
11.15,diputado,Puno,5,PARTIDO POLÍTICO PERÚ PRIMERO,0
11.15,diputado,Puno,5,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0
11.15,diputado,Puno,5,RENOVACIÓN POPULAR,0
11.15,diputado,Puno,5,PARTIDO DEMÓCRATA UNIDO PERÚ,0
11.15,diputado,Puno,5,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0
11.15,diputado,Puno,5,UNIDAD NACIONAL,0
11.15,diputado,San Martín,4,VOTOS EN BLANCO,75
11.15,diputado,San Martín,4,JUNTOS POR EL PERÚ,45
11.15,diputado,San Martín,4,RENOVACIÓN POPULAR,25
11.15,diputado,San Martín,4,VOTOS NULOS,14
11.15,diputado,San Martín,4,FUERZA POPULAR,6
11.15,diputado,San Martín,4,PODEMOS PERÚ,4
11.15,diputado,San Martín,4,AHORA NACIÓN - AN,4
11.15,diputado,San Martín,4,PARTIDO CÍVICO OBRAS,3
11.15,diputado,San Martín,4,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,2
11.15,diputado,San Martín,4,ALIANZA PARA EL PROGRESO,2
11.15,diputado,San Martín,4,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,2
11.15,diputado,San Martín,4,PARTIDO APRISTA PERUANO,2
11.15,diputado,San Martín,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,1
11.15,diputado,San Martín,4,PARTIDO POLÍTICO PRIN,1
11.15,diputado,San Martín,4,FE EN EL PERÚ,1
11.15,diputado,San Martín,4,SALVEMOS AL PERÚ,1
11.15,diputado,San Martín,4,FUERZA Y LIBERTAD,1
11.15,diputado,San Martín,4,ALIANZA ELECTORAL VENCEREMOS,0
11.15,diputado,San Martín,4,PARTIDO PATRIÓTICO DEL PERÚ,0
11.15,diputado,San Martín,4,PARTIDO DEMÓCRATA VERDE,0
11.15,diputado,San Martín,4,PARTIDO DEL BUEN GOBIERNO,0
11.15,diputado,San Martín,4,PROGRESEMOS,0
11.15,diputado,San Martín,4,PARTIDO PAÍS PARA TODOS,0
11.15,diputado,San Martín,4,PARTIDO FRENTE DE LA ESPERANZA 2021,0
11.15,diputado,San Martín,4,PARTIDO DEMOCRATICO FEDERAL,0
11.15,diputado,San Martín,4,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0
11.15,diputado,San Martín,4,PARTIDO POLÍTICO COOPERACIÓN POPULAR,0
11.15,diputado,San Martín,4,UN CAMINO DIFERENTE,0
11.15,diputado,San Martín,4,PARTIDO POLÍTICO PERÚ PRIMERO,0
11.15,diputado,San Martín,4,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0
11.15,diputado,San Martín,4,PARTIDO DEMÓCRATA UNIDO PERÚ,0
11.15,diputado,San Martín,4,UNIDAD NACIONAL,0
11.15,diputado,San Martín,4,PARTIDO MORADO,0
11.15,diputado,Tacna,2,ALIANZA ELECTORAL VENCEREMOS,0
11.15,diputado,Tacna,2,PARTIDO CÍVICO OBRAS,0
11.15,diputado,Tacna,2,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0
11.15,diputado,Tacna,2,PARTIDO DEMÓCRATA VERDE,0
11.15,diputado,Tacna,2,PARTIDO DEL BUEN GOBIERNO,0
11.15,diputado,Tacna,2,PARTIDO POLÍTICO PERÚ ACCIÓN,0
11.15,diputado,Tacna,2,PROGRESEMOS,0
11.15,diputado,Tacna,2,PARTIDO SICREO,0
11.15,diputado,Tacna,2,PARTIDO PAÍS PARA TODOS,0
11.15,diputado,Tacna,2,PARTIDO FRENTE DE LA ESPERANZA 2021,0
11.15,diputado,Tacna,2,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0
11.15,diputado,Tacna,2,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",0
11.15,diputado,Tacna,2,JUNTOS POR EL PERÚ,0
11.15,diputado,Tacna,2,PODEMOS PERÚ,0
11.15,diputado,Tacna,2,PARTIDO DEMOCRATICO FEDERAL,0
11.15,diputado,Tacna,2,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0
11.15,diputado,Tacna,2,FUERZA POPULAR,0
11.15,diputado,Tacna,2,ALIANZA PARA EL PROGRESO,0
11.15,diputado,Tacna,2,PARTIDO POLÍTICO COOPERACIÓN POPULAR,0
11.15,diputado,Tacna,2,AHORA NACIÓN - AN,0
11.15,diputado,Tacna,2,LIBERTAD POPULAR,0
11.15,diputado,Tacna,2,UN CAMINO DIFERENTE,0
11.15,diputado,Tacna,2,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0
11.15,diputado,Tacna,2,PARTIDO POLÍTICO PERÚ PRIMERO,0
11.15,diputado,Tacna,2,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0
11.15,diputado,Tacna,2,PARTIDO APRISTA PERUANO,0
11.15,diputado,Tacna,2,RENOVACIÓN POPULAR,0
11.15,diputado,Tacna,2,FUERZA Y LIBERTAD,0
11.15,diputado,Tacna,2,UNIDAD NACIONAL,0
11.15,diputado,Tacna,2,VOTOS EN BLANCO,0
11.15,diputado,Tacna,2,VOTOS NULOS,0
11.15,diputado,Tumbes,2,ALIANZA ELECTORAL VENCEREMOS,0
11.15,diputado,Tumbes,2,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0
11.15,diputado,Tumbes,2,PARTIDO DEMÓCRATA VERDE,0
11.15,diputado,Tumbes,2,PARTIDO DEL BUEN GOBIERNO,0
11.15,diputado,Tumbes,2,PARTIDO POLÍTICO PERÚ ACCIÓN,0
11.15,diputado,Tumbes,2,PARTIDO PAÍS PARA TODOS,0
11.15,diputado,Tumbes,2,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0
11.15,diputado,Tumbes,2,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",0
11.15,diputado,Tumbes,2,JUNTOS POR EL PERÚ,0
11.15,diputado,Tumbes,2,PODEMOS PERÚ,0
11.15,diputado,Tumbes,2,FE EN EL PERÚ,0
11.15,diputado,Tumbes,2,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0
11.15,diputado,Tumbes,2,FUERZA POPULAR,0
11.15,diputado,Tumbes,2,ALIANZA PARA EL PROGRESO,0
11.15,diputado,Tumbes,2,PARTIDO POLÍTICO COOPERACIÓN POPULAR,0
11.15,diputado,Tumbes,2,AHORA NACIÓN - AN,0
11.15,diputado,Tumbes,2,LIBERTAD POPULAR,0
11.15,diputado,Tumbes,2,UN CAMINO DIFERENTE,0
11.15,diputado,Tumbes,2,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0
11.15,diputado,Tumbes,2,PARTIDO POLÍTICO PERÚ PRIMERO,0
11.15,diputado,Tumbes,2,SALVEMOS AL PERÚ,0
11.15,diputado,Tumbes,2,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0
11.15,diputado,Tumbes,2,PARTIDO APRISTA PERUANO,0
11.15,diputado,Tumbes,2,RENOVACIÓN POPULAR,0
11.15,diputado,Tumbes,2,FUERZA Y LIBERTAD,0
11.15,diputado,Tumbes,2,UNIDAD NACIONAL,0
11.15,diputado,Tumbes,2,PARTIDO MORADO,0
11.15,diputado,Tumbes,2,VOTOS EN BLANCO,0
11.15,diputado,Tumbes,2,VOTOS NULOS,0
11.15,diputado,Ucayali,3,VOTOS NULOS,256
11.15,diputado,Ucayali,3,FUERZA POPULAR,226
11.15,diputado,Ucayali,3,VOTOS EN BLANCO,222
11.15,diputado,Ucayali,3,JUNTOS POR EL PERÚ,87
11.15,diputado,Ucayali,3,PARTIDO CÍVICO OBRAS,65
11.15,diputado,Ucayali,3,AHORA NACIÓN - AN,29
11.15,diputado,Ucayali,3,PARTIDO DEL BUEN GOBIERNO,26
11.15,diputado,Ucayali,3,PARTIDO PAÍS PARA TODOS,25
11.15,diputado,Ucayali,3,RENOVACIÓN POPULAR,25
11.15,diputado,Ucayali,3,PARTIDO DEMÓCRATA UNIDO PERÚ,24
11.15,diputado,Ucayali,3,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,22
11.15,diputado,Ucayali,3,FE EN EL PERÚ,21
11.15,diputado,Ucayali,3,PODEMOS PERÚ,19
11.15,diputado,Ucayali,3,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,16
11.15,diputado,Ucayali,3,PARTIDO DEMOCRÁTICO SOMOS PERÚ,13
11.15,diputado,Ucayali,3,PARTIDO DEMÓCRATA VERDE,11
11.15,diputado,Ucayali,3,PROGRESEMOS,11
11.15,diputado,Ucayali,3,ALIANZA PARA EL PROGRESO,11
11.15,diputado,Ucayali,3,ALIANZA ELECTORAL VENCEREMOS,7
11.15,diputado,Ucayali,3,PARTIDO APRISTA PERUANO,5
11.15,diputado,Ucayali,3,PARTIDO FRENTE DE LA ESPERANZA 2021,4
11.15,diputado,Ucayali,3,PARTIDO POLÍTICO PERÚ PRIMERO,4
11.15,diputado,Ucayali,3,UNIDAD NACIONAL,4
11.15,diputado,Ucayali,3,PARTIDO POLÍTICO PERÚ ACCIÓN,3
11.15,diputado,Ucayali,3,PARTIDO POLÍTICO COOPERACIÓN POPULAR,3
11.15,diputado,Ucayali,3,UN CAMINO DIFERENTE,1
11.15,diputado,Ucayali,3,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,1
11.15,diputado,Ucayali,3,PARTIDO POLÍTICO PRIN,0
11.15,diputado,Ucayali,3,PARTIDO DEMOCRATICO FEDERAL,0
11.15,diputado,Ucayali,3,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0
11.15,diputado,Ucayali,3,LIBERTAD POPULAR,0
11.15,diputado,Ucayali,3,PERÚ MODERNO,0
11.15,diputado,Ucayali,3,FUERZA Y LIBERTAD,0
11.15,diputado,PEX,2,VOTOS NULOS,4472
11.15,diputado,PEX,2,RENOVACIÓN POPULAR,4268
11.15,diputado,PEX,2,PARTIDO DEL BUEN GOBIERNO,2306
11.15,diputado,PEX,2,FUERZA POPULAR,2269
11.15,diputado,PEX,2,VOTOS EN BLANCO,2253
11.15,diputado,PEX,2,AHORA NACIÓN - AN,1518
11.15,diputado,PEX,2,PARTIDO CÍVICO OBRAS,1374
11.15,diputado,PEX,2,PARTIDO PAÍS PARA TODOS,1287
11.15,diputado,PEX,2,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",760
11.15,diputado,PEX,2,PARTIDO APRISTA PERUANO,312
11.15,diputado,PEX,2,PARTIDO SICREO,221
11.15,diputado,PEX,2,PARTIDO FRENTE DE LA ESPERANZA 2021,205
11.15,diputado,PEX,2,UN CAMINO DIFERENTE,175
11.15,diputado,PEX,2,ALIANZA ELECTORAL VENCEREMOS,155
11.15,diputado,PEX,2,PARTIDO DEMOCRÁTICO SOMOS PERÚ,122
11.15,diputado,PEX,2,UNIDAD NACIONAL,114
11.15,diputado,PEX,2,PARTIDO POLÍTICO COOPERACIÓN POPULAR,102
11.15,diputado,PEX,2,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,101
11.15,diputado,PEX,2,PARTIDO MORADO,97
11.15,diputado,PEX,2,PARTIDO DEMÓCRATA UNIDO PERÚ,96
11.15,diputado,PEX,2,ALIANZA PARA EL PROGRESO,79
11.15,diputado,PEX,2,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,72
11.15,diputado,PEX,2,PARTIDO PATRIÓTICO DEL PERÚ,67
11.15,diputado,PEX,2,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,67
11.15,diputado,PEX,2,PARTIDO POLÍTICO PERÚ PRIMERO,64
11.15,diputado,PEX,2,PARTIDO DEMÓCRATA VERDE,63
11.15,diputado,PEX,2,PROGRESEMOS,63
11.15,diputado,PEX,2,PODEMOS PERÚ,61
11.15,diputado,PEX,2,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,58
11.15,diputado,PEX,2,FUERZA Y LIBERTAD,49
11.15,diputado,PEX,2,SALVEMOS AL PERÚ,23
11.15,diputado,PEX,2,PARTIDO POLÍTICO PERÚ ACCIÓN,15
11.15,diputado,PEX,2,FE EN EL PERÚ,14
11.15,diputado,PEX,2,PARTIDO POLÍTICO PRIN,12
12.016,senador,Amazonas,1,VOTOS EN BLANCO,4559
12.016,senador,Amazonas,1,FUERZA POPULAR,1784
12.016,senador,Amazonas,1,VOTOS NULOS,1615
12.016,senador,Amazonas,1,AHORA NACIÓN - AN,688
12.016,senador,Amazonas,1,ALIANZA PARA EL PROGRESO,661
12.016,senador,Amazonas,1,PARTIDO DEMOCRÁTICO SOMOS PERÚ,448
12.016,senador,Amazonas,1,RENOVACIÓN POPULAR,438
12.016,senador,Amazonas,1,PARTIDO DEL BUEN GOBIERNO,391
12.016,senador,Amazonas,1,PODEMOS PERÚ,213
12.016,senador,Amazonas,1,ALIANZA ELECTORAL VENCEREMOS,168
12.016,senador,Amazonas,1,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,157
12.016,senador,Amazonas,1,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",139
12.016,senador,Amazonas,1,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,130
12.016,senador,Amazonas,1,PARTIDO APRISTA PERUANO,99
12.016,senador,Amazonas,1,PARTIDO POLÍTICO PERÚ PRIMERO,95
12.016,senador,Amazonas,1,PARTIDO POLÍTICO COOPERACIÓN POPULAR,84
12.016,senador,Amazonas,1,PARTIDO FRENTE DE LA ESPERANZA 2021,72
12.016,senador,Amazonas,1,PARTIDO DEMÓCRATA UNIDO PERÚ,58
12.016,senador,Amazonas,1,PARTIDO DEMÓCRATA VERDE,44
12.016,senador,Amazonas,1,UN CAMINO DIFERENTE,43
12.016,senador,Amazonas,1,PARTIDO MORADO,43
12.016,senador,Amazonas,1,PROGRESEMOS,38
12.016,senador,Amazonas,1,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,35
12.016,senador,Amazonas,1,LIBERTAD POPULAR,24
12.016,senador,Amazonas,1,FUERZA Y LIBERTAD,21
12.016,senador,Amazonas,1,PARTIDO DEMOCRATICO FEDERAL,19
12.016,senador,Amazonas,1,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,13
12.016,senador,Amazonas,1,PARTIDO POLÍTICO PRIN,11
12.016,senador,Áncash,1,VOTOS NULOS,2920
12.016,senador,Áncash,1,VOTOS EN BLANCO,2785
12.016,senador,Áncash,1,FUERZA POPULAR,2020
12.016,senador,Áncash,1,JUNTOS POR EL PERÚ,1670
12.016,senador,Áncash,1,AHORA NACIÓN - AN,1186
12.016,senador,Áncash,1,PARTIDO CÍVICO OBRAS,1074
12.016,senador,Áncash,1,PARTIDO PAÍS PARA TODOS,803
12.016,senador,Áncash,1,PARTIDO DEL BUEN GOBIERNO,791
12.016,senador,Áncash,1,RENOVACIÓN POPULAR,573
12.016,senador,Áncash,1,PARTIDO DEMOCRÁTICO SOMOS PERÚ,365
12.016,senador,Áncash,1,PODEMOS PERÚ,347
12.016,senador,Áncash,1,ALIANZA PARA EL PROGRESO,269
12.016,senador,Áncash,1,PARTIDO APRISTA PERUANO,246
12.016,senador,Áncash,1,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",227
12.016,senador,Áncash,1,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,221
12.016,senador,Áncash,1,PARTIDO FRENTE DE LA ESPERANZA 2021,190
12.016,senador,Áncash,1,LIBERTAD POPULAR,141
12.016,senador,Áncash,1,PARTIDO PATRIÓTICO DEL PERÚ,101
12.016,senador,Áncash,1,PROGRESEMOS,91
12.016,senador,Áncash,1,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,81
12.016,senador,Áncash,1,PARTIDO DEMÓCRATA UNIDO PERÚ,81
12.016,senador,Áncash,1,PARTIDO POLÍTICO PERÚ PRIMERO,80
12.016,senador,Áncash,1,ALIANZA ELECTORAL VENCEREMOS,73
12.016,senador,Áncash,1,PARTIDO POLÍTICO COOPERACIÓN POPULAR,67
12.016,senador,Áncash,1,PARTIDO MORADO,50
12.016,senador,Áncash,1,UN CAMINO DIFERENTE,46
12.016,senador,Áncash,1,UNIDAD NACIONAL,31
12.016,senador,Áncash,1,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,26
12.016,senador,Áncash,1,FE EN EL PERÚ,24
12.016,senador,Áncash,1,FUERZA Y LIBERTAD,23
12.016,senador,Áncash,1,PARTIDO POLÍTICO PERÚ ACCIÓN,22
12.016,senador,Áncash,1,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,15
12.016,senador,Áncash,1,PARTIDO DEMOCRATICO FEDERAL,14
12.016,senador,Áncash,1,PARTIDO POLÍTICO PRIN,11
12.016,senador,Áncash,1,SALVEMOS AL PERÚ,11
12.016,senador,Áncash,1,PERÚ MODERNO,6
12.016,senador,Apurímac,1,JUNTOS POR EL PERÚ,1295
12.016,senador,Apurímac,1,VOTOS NULOS,626
12.016,senador,Apurímac,1,VOTOS EN BLANCO,613
12.016,senador,Apurímac,1,AHORA NACIÓN - AN,530
12.016,senador,Apurímac,1,PARTIDO CÍVICO OBRAS,384
12.016,senador,Apurímac,1,PARTIDO DEL BUEN GOBIERNO,223
12.016,senador,Apurímac,1,ALIANZA PARA EL PROGRESO,210
12.016,senador,Apurímac,1,FUERZA POPULAR,198
12.016,senador,Apurímac,1,RENOVACIÓN POPULAR,100
12.016,senador,Apurímac,1,PROGRESEMOS,70
12.016,senador,Apurímac,1,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,69
12.016,senador,Apurímac,1,PARTIDO PAÍS PARA TODOS,65
12.016,senador,Apurímac,1,PODEMOS PERÚ,64
12.016,senador,Apurímac,1,ALIANZA ELECTORAL VENCEREMOS,57
12.016,senador,Apurímac,1,PARTIDO DEMÓCRATA UNIDO PERÚ,47
12.016,senador,Apurímac,1,PARTIDO POLÍTICO PERÚ PRIMERO,37
12.016,senador,Apurímac,1,PARTIDO FRENTE DE LA ESPERANZA 2021,36
12.016,senador,Apurímac,1,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,35
12.016,senador,Apurímac,1,PARTIDO PATRIÓTICO DEL PERÚ,33
12.016,senador,Apurímac,1,SALVEMOS AL PERÚ,32
12.016,senador,Apurímac,1,LIBERTAD POPULAR,31
12.016,senador,Apurímac,1,PARTIDO POLÍTICO PRIN,30
12.016,senador,Apurímac,1,PARTIDO DEMÓCRATA VERDE,25
12.016,senador,Apurímac,1,PARTIDO DEMOCRÁTICO SOMOS PERÚ,22
12.016,senador,Apurímac,1,PARTIDO POLÍTICO COOPERACIÓN POPULAR,21
12.016,senador,Apurímac,1,PARTIDO APRISTA PERUANO,19
12.016,senador,Apurímac,1,PARTIDO MORADO,14
12.016,senador,Apurímac,1,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,12
12.016,senador,Apurímac,1,FUERZA Y LIBERTAD,11
12.016,senador,Apurímac,1,PARTIDO DEMOCRATICO FEDERAL,5
12.016,senador,Apurímac,1,UNIDAD NACIONAL,5
12.016,senador,Apurímac,1,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,4
12.016,senador,Apurímac,1,UN CAMINO DIFERENTE,3
12.016,senador,Apurímac,1,PERÚ MODERNO,1
12.016,senador,Arequipa,1,VOTOS NULOS,1523
12.016,senador,Arequipa,1,VOTOS EN BLANCO,1128
12.016,senador,Arequipa,1,PARTIDO DEL BUEN GOBIERNO,889
12.016,senador,Arequipa,1,JUNTOS POR EL PERÚ,807
12.016,senador,Arequipa,1,PARTIDO PAÍS PARA TODOS,729
12.016,senador,Arequipa,1,PARTIDO CÍVICO OBRAS,727
12.016,senador,Arequipa,1,FUERZA POPULAR,599
12.016,senador,Arequipa,1,RENOVACIÓN POPULAR,499
12.016,senador,Arequipa,1,AHORA NACIÓN - AN,469
12.016,senador,Arequipa,1,PARTIDO POLÍTICO PERÚ PRIMERO,262
12.016,senador,Arequipa,1,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,207
12.016,senador,Arequipa,1,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",181
12.016,senador,Arequipa,1,PARTIDO FRENTE DE LA ESPERANZA 2021,122
12.016,senador,Arequipa,1,PODEMOS PERÚ,105
12.016,senador,Arequipa,1,PARTIDO APRISTA PERUANO,105
12.016,senador,Arequipa,1,ALIANZA PARA EL PROGRESO,98
12.016,senador,Arequipa,1,ALIANZA ELECTORAL VENCEREMOS,94
12.016,senador,Arequipa,1,PARTIDO POLÍTICO COOPERACIÓN POPULAR,75
12.016,senador,Arequipa,1,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,63
12.016,senador,Arequipa,1,PROGRESEMOS,57
12.016,senador,Arequipa,1,PARTIDO DEMÓCRATA VERDE,25
12.016,senador,Arequipa,1,UN CAMINO DIFERENTE,21
12.016,senador,Arequipa,1,PARTIDO MORADO,18
12.016,senador,Arequipa,1,PARTIDO DEMOCRÁTICO SOMOS PERÚ,17
12.016,senador,Arequipa,1,FUERZA Y LIBERTAD,17
12.016,senador,Arequipa,1,UNIDAD NACIONAL,15
12.016,senador,Arequipa,1,PARTIDO DEMOCRATICO FEDERAL,14
12.016,senador,Arequipa,1,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,12
12.016,senador,Arequipa,1,PERÚ MODERNO,10
12.016,senador,Arequipa,1,FE EN EL PERÚ,9
12.016,senador,Arequipa,1,SALVEMOS AL PERÚ,7
12.016,senador,Arequipa,1,PARTIDO POLÍTICO PERÚ ACCIÓN,6
12.016,senador,Arequipa,1,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,6
12.016,senador,Arequipa,1,PARTIDO POLÍTICO PRIN,5
12.016,senador,Ayacucho,1,JUNTOS POR EL PERÚ,999
12.016,senador,Ayacucho,1,VOTOS NULOS,755
12.016,senador,Ayacucho,1,VOTOS EN BLANCO,754
12.016,senador,Ayacucho,1,AHORA NACIÓN - AN,477
12.016,senador,Ayacucho,1,PARTIDO CÍVICO OBRAS,389
12.016,senador,Ayacucho,1,FUERZA POPULAR,201
12.016,senador,Ayacucho,1,PODEMOS PERÚ,195
12.016,senador,Ayacucho,1,ALIANZA ELECTORAL VENCEREMOS,108
12.016,senador,Ayacucho,1,PARTIDO DEL BUEN GOBIERNO,106
12.016,senador,Ayacucho,1,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,97
12.016,senador,Ayacucho,1,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,87
12.016,senador,Ayacucho,1,ALIANZA PARA EL PROGRESO,72
12.016,senador,Ayacucho,1,UN CAMINO DIFERENTE,65
